,0,1,2,3,4,5,6,7,8,9
shimizu-s-pulse,0.114115676871407751,0.247692942046466386,0.268814045631823928,0.194490782369278192,0.105537633843794332,0.045814786784902972,0.016573824676709068,0.005139170442390407,0.001394348569640808,0.000336277002152822
shonan-bellmare,0.480549793474997211,0.352158627279387237,0.129035222209241129,0.031520054280119988,0.005774666432999074,0.000846363324531163,0.000103372619790066,0.000010821997273551,0.000000991327994524,0.000000080718818893
