,0,1,2,3,4,5,6,7,8,9
vegalta-sendai,0.606143471305925052,0.303458800449454114,0.075961589895393353,0.012676433903360668,0.001586577934264809,0.000158860421515148,0.000013255275699008,0.000000948014609380,0.000000059326584750,0.000000003300130725
fc-tokyo,0.359575521479010507,0.367785008270768765,0.188090963133909106,0.064128425786903573,0.016398136274276703,0.003354504589441080,0.000571848575368951,0.000083557782702312,0.000010683186829519,0.000001214121689403
