,0,1,2,3,4,5,6,7,8,9
nagoya-grampus-eight,0.617078755442681426,0.297900088834397947,0.071906917994509822,0.011571228183024572,0.001396527539330551,0.000134837141728467,0.000010848965426428,0.000000748204512167,0.000000045150272286,0.000000002421853686
fc-tokyo,0.507360221603981754,0.344261176543853575,0.116796461989747177,0.026416791402916633,0.004481172991908373,0.000608125675132278,0.000068772327658938,0.000006666337819445,0.000000565417134424,0.000000042628307517
