,0,1,2,3,4,5,6,7,8,9
sanfrecce-hiroshima,0.076791089578968033,0.197097129919351327,0.252941316729834220,0.216405348757747029,0.138860098786221020,0.071281517376926826,0.030492649100129790,0.011180638003380924,0.003587121359418044,0.001022993869167371
kawasaki-frontale,0.146989914360772134,0.281837183622176080,0.270196082559521045,0.172690539722824304,0.082778834801919013,0.031743883606648947,0.010144241065603028,0.002778639944056480,0.000665967508330928,0.000141880034383546
