date,kashima-antlers,jef-united,urawa-red-diamonds,tokyo-verdy,yokohama-fa-marinos,yokohama-flugels,shimizu-s-pulse,nagoya-grampus-eight,gamba-osaka,sanfrecce-hiroshima,kashiwa-reysol,shonan-bellmare,jubilo-iwata,consadole-sapporo,vissel-kobe,cerezo-osaka,kawasaki-frontale,fc-tokyo,avispa-fukuoka,kyoto-sanga,omiya-ardija,ventforet-kofu,montedio-yamagata,oita-trinita,sagan-tosu,yokohama-fc,tokushima-vortis,matsumoto-yamaga,v-varen-nagasaki,vegalta-sendai,albirex-niigata
2013-05-08,3,19,4,19,2,19,10,10,19,7,9,16,16,19,19,5,10,5,19,19,1,7,19,18,15,19,19,19,19,10,14
2013-05-09,3,19,4,19,2,19,10,10,19,7,9,16,16,19,19,5,10,5,19,19,1,7,19,18,15,19,19,19,19,10,14
2013-05-10,3,19,4,19,2,19,10,10,19,7,9,16,16,19,19,5,10,5,19,19,1,7,19,18,15,19,19,19,19,10,14
2013-05-11,3,19,4,19,2,19,10,10,19,7,9,16,16,19,19,5,10,5,19,19,1,7,19,18,15,19,19,19,19,10,14
2013-05-12,4,19,3,19,2,19,9,14,19,5,7,16,17,19,19,5,13,7,19,19,1,11,19,18,15,19,19,19,19,9,11
2013-05-13,4,19,3,19,2,19,9,14,19,5,7,16,17,19,19,5,13,7,19,19,1,11,19,18,15,19,19,19,19,9,11
2013-05-14,4,19,3,19,2,19,9,14,19,5,7,16,17,19,19,5,13,7,19,19,1,11,19,18,15,19,19,19,19,9,11
2013-05-15,4,19,3,19,2,19,9,14,19,5,7,16,17,19,19,5,13,7,19,19,1,11,19,18,15,19,19,19,19,9,11
2013-05-16,4,19,3,19,2,19,9,14,19,5,7,16,17,19,19,5,13,7,19,19,1,11,19,18,15,19,19,19,19,9,11
2013-05-17,4,19,3,19,2,19,9,14,19,5,7,16,17,19,19,5,13,7,19,19,1,11,19,18,15,19,19,19,19,9,11
2013-05-18,4,19,3,19,2,19,9,14,19,5,7,16,17,19,19,5,13,7,19,19,1,11,19,18,15,19,19,19,19,9,11
2013-05-19,4,19,3,19,2,19,11,14,19,5,8,16,17,19,19,5,8,7,19,19,1,12,19,17,15,19,19,19,19,8,12
2013-05-20,4,19,3,19,2,19,11,14,19,5,8,16,17,19,19,5,8,7,19,19,1,12,19,17,15,19,19,19,19,8,12
2013-05-21,4,19,3,19,2,19,11,14,19,5,8,16,17,19,19,5,8,7,19,19,1,12,19,17,15,19,19,19,19,8,12
2013-05-22,4,19,3,19,2,19,11,14,19,5,8,16,17,19,19,5,8,7,19,19,1,12,19,17,15,19,19,19,19,8,12
2013-05-23,4,19,3,19,2,19,11,14,19,5,8,16,17,19,19,5,8,7,19,19,1,12,19,17,15,19,19,19,19,8,12
2013-05-24,4,19,3,19,2,19,11,14,19,5,8,16,17,19,19,5,8,7,19,19,1,12,19,17,15,19,19,19,19,8,12
2013-05-25,4,19,3,19,2,19,11,14,19,5,8,16,17,19,19,5,8,7,19,19,1,12,19,17,15,19,19,19,19,8,12
2013-05-26,3,19,4,19,2,19,9,14,19,4,10,16,17,19,19,4,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-05-27,4,19,3,19,2,19,9,14,19,5,10,16,17,19,19,5,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-05-28,4,19,3,19,2,19,9,14,19,5,10,16,17,19,19,5,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-05-29,4,19,3,19,2,19,9,14,19,5,10,16,17,19,19,5,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-05-30,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-05-31,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-01,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-02,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-03,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-04,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-05,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-06,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-07,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-08,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-09,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-10,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-11,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-12,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-13,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-14,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-15,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-16,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-17,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-18,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-19,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-20,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-21,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-22,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-23,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-24,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-25,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-26,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-27,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-28,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-29,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-06-30,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-07-01,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-07-02,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-07-03,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-07-04,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-07-05,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-07-06,4,19,2,19,2,19,9,14,19,5,10,16,17,19,19,6,7,7,19,19,1,12,19,17,15,19,19,19,19,10,12
2013-07-07,5,19,2,19,3,19,9,13,19,4,11,16,17,19,19,6,7,8,19,19,1,14,19,17,15,19,19,19,19,9,11
2013-07-08,5,19,2,19,3,19,9,13,19,4,11,16,17,19,19,6,7,8,19,19,1,14,19,17,15,19,19,19,19,9,11
2013-07-09,5,19,2,19,3,19,9,13,19,4,11,16,17,19,19,6,7,8,19,19,1,14,19,17,15,19,19,19,19,9,11
2013-07-10,5,19,2,19,3,19,9,13,19,4,11,16,17,19,19,6,7,8,19,19,1,14,19,17,15,19,19,19,19,9,11
2013-07-11,4,19,2,19,4,19,11,13,19,3,9,17,16,19,19,6,7,9,19,19,1,14,19,18,14,19,19,19,19,8,12
2013-07-12,4,19,2,19,4,19,11,13,19,3,9,17,16,19,19,6,7,9,19,19,1,14,19,18,14,19,19,19,19,8,12
2013-07-13,4,19,2,19,4,19,11,13,19,3,9,17,16,19,19,6,7,9,19,19,1,14,19,18,14,19,19,19,19,8,12
2013-07-14,5,19,3,19,3,19,11,12,19,2,8,16,17,19,19,6,7,8,19,19,1,14,19,18,14,19,19,19,19,10,13
2013-07-15,5,19,3,19,3,19,11,12,19,2,8,16,17,19,19,6,7,8,19,19,1,14,19,18,14,19,19,19,19,10,13
2013-07-16,5,19,3,19,3,19,11,12,19,2,8,16,17,19,19,6,7,8,19,19,1,14,19,18,14,19,19,19,19,10,13
2013-07-17,5,19,3,19,3,19,11,12,19,2,8,16,17,19,19,6,7,8,19,19,1,14,19,18,14,19,19,19,19,10,13
2013-07-18,6,19,4,19,3,19,10,12,19,1,9,16,16,19,19,5,7,8,19,19,1,14,19,18,14,19,19,19,19,10,13
2013-07-19,6,19,4,19,3,19,10,12,19,1,9,16,16,19,19,5,7,8,19,19,1,14,19,18,14,19,19,19,19,10,13
2013-07-20,6,19,4,19,3,19,10,12,19,1,9,16,16,19,19,5,7,8,19,19,1,14,19,18,14,19,19,19,19,10,13
2013-07-21,6,19,4,19,3,19,10,12,19,1,9,16,16,19,19,5,7,8,19,19,1,14,19,18,14,19,19,19,19,10,13
2013-07-22,6,19,4,19,3,19,10,12,19,1,9,16,16,19,19,5,7,8,19,19,1,14,19,18,14,19,19,19,19,10,13
2013-07-23,6,19,4,19,3,19,10,12,19,1,9,16,16,19,19,5,7,8,19,19,1,14,19,18,14,19,19,19,19,10,13
2013-07-24,6,19,4,19,3,19,10,12,19,1,9,16,16,19,19,5,7,8,19,19,1,14,19,18,14,19,19,19,19,10,13
2013-07-25,6,19,4,19,3,19,10,12,19,1,9,16,16,19,19,5,7,8,19,19,1,14,19,18,14,19,19,19,19,10,13
2013-07-26,6,19,4,19,3,19,10,12,19,1,9,16,16,19,19,5,7,8,19,19,1,14,19,18,14,19,19,19,19,10,13
2013-07-27,6,19,4,19,3,19,10,12,19,1,9,16,16,19,19,5,7,8,19,19,1,14,19,18,14,19,19,19,19,10,13
2013-07-28,6,19,4,19,3,19,10,12,19,1,9,16,16,19,19,5,7,8,19,19,1,14,19,18,14,19,19,19,19,10,13
2013-07-29,6,19,4,19,3,19,10,12,19,1,9,16,16,19,19,5,7,8,19,19,1,14,19,18,14,19,19,19,19,10,13
2013-07-30,6,19,4,19,3,19,10,12,19,1,9,16,16,19,19,5,7,8,19,19,1,14,19,18,14,19,19,19,19,10,13
2013-07-31,6,19,4,19,3,19,10,12,19,1,9,16,16,19,19,5,7,8,19,19,1,14,19,18,14,19,19,19,19,10,13
2013-08-01,6,19,4,19,3,19,12,11,19,1,9,15,17,19,19,5,7,8,19,19,2,16,19,18,14,19,19,19,19,9,12
2013-08-02,6,19,4,19,3,19,12,11,19,1,9,15,17,19,19,5,7,8,19,19,2,16,19,18,14,19,19,19,19,9,12
2013-08-03,6,19,4,19,3,19,12,11,19,1,9,15,17,19,19,5,7,8,19,19,2,16,19,18,14,19,19,19,19,9,12
2013-08-04,5,19,3,19,2,19,13,11,19,1,8,16,17,19,19,6,8,6,19,19,4,14,19,18,14,19,19,19,19,8,12
2013-08-05,5,19,3,19,2,19,13,11,19,1,8,16,17,19,19,6,8,6,19,19,4,14,19,18,14,19,19,19,19,8,12
2013-08-06,5,19,3,19,2,19,13,11,19,1,8,16,17,19,19,6,8,6,19,19,4,14,19,18,14,19,19,19,19,8,12
2013-08-07,5,19,3,19,2,19,13,11,19,1,8,16,17,19,19,6,8,6,19,19,4,14,19,18,14,19,19,19,19,8,12
2013-08-08,5,19,3,19,2,19,13,11,19,1,8,16,17,19,19,6,8,6,19,19,4,14,19,18,14,19,19,19,19,8,12
2013-08-09,5,19,3,19,2,19,13,11,19,1,8,16,17,19,19,6,8,6,19,19,4,14,19,18,14,19,19,19,19,8,12
2013-08-10,5,19,3,19,2,19,13,11,19,1,8,16,17,19,19,6,8,6,19,19,4,14,19,18,14,19,19,19,19,8,12
2013-08-11,6,19,3,19,2,19,13,9,19,1,10,16,17,19,19,5,10,7,19,19,4,14,19,18,15,19,19,19,19,7,12
2013-08-12,6,19,3,19,2,19,13,9,19,1,10,16,17,19,19,5,10,7,19,19,4,14,19,18,15,19,19,19,19,7,12
2013-08-13,6,19,3,19,2,19,13,9,19,1,10,16,17,19,19,5,10,7,19,19,4,14,19,18,15,19,19,19,19,7,12
2013-08-14,6,19,3,19,2,19,13,9,19,1,10,16,17,19,19,5,10,7,19,19,4,14,19,18,15,19,19,19,19,7,12
2013-08-15,6,19,3,19,2,19,13,9,19,1,10,16,17,19,19,5,10,7,19,19,4,14,19,18,15,19,19,19,19,7,12
2013-08-16,6,19,3,19,2,19,13,9,19,1,10,16,17,19,19,5,10,7,19,19,4,14,19,18,15,19,19,19,19,7,12
2013-08-17,6,19,3,19,2,19,13,9,19,1,10,16,17,19,19,5,10,7,19,19,4,14,19,18,15,19,19,19,19,7,12
2013-08-18,6,19,3,19,1,19,13,9,19,2,11,16,17,19,19,4,7,9,19,19,4,15,19,18,14,19,19,19,19,7,12
2013-08-19,6,19,3,19,1,19,13,9,19,2,11,16,17,19,19,4,7,9,19,19,4,15,19,18,14,19,19,19,19,7,12
2013-08-20,6,19,3,19,1,19,13,9,19,2,11,16,17,19,19,4,7,9,19,19,4,15,19,18,14,19,19,19,19,7,12
2013-08-21,6,19,3,19,1,19,13,9,19,2,11,16,17,19,19,4,7,9,19,19,4,15,19,18,14,19,19,19,19,7,12
2013-08-22,6,19,3,19,1,19,13,9,19,2,11,16,17,19,19,4,7,9,19,19,4,15,19,18,14,19,19,19,19,7,12
2013-08-23,6,19,3,19,1,19,13,9,19,2,11,16,17,19,19,4,7,9,19,19,4,15,19,18,14,19,19,19,19,7,12
2013-08-24,6,19,3,19,1,19,13,9,19,2,11,16,17,19,19,4,7,9,19,19,4,15,19,18,14,19,19,19,19,7,12
2013-08-25,4,19,3,19,1,19,13,8,19,1,7,16,17,19,19,5,8,8,19,19,6,15,19,18,14,19,19,19,19,8,12
2013-08-26,4,19,3,19,1,19,13,8,19,1,7,16,17,19,19,5,8,8,19,19,6,15,19,18,14,19,19,19,19,8,12
2013-08-27,4,19,3,19,1,19,13,8,19,1,7,16,17,19,19,5,8,8,19,19,6,15,19,18,14,19,19,19,19,8,12
2013-08-28,4,19,3,19,1,19,13,8,19,1,7,16,17,19,19,5,8,8,19,19,6,15,19,18,14,19,19,19,19,8,12
2013-08-29,4,19,3,19,1,19,13,8,19,2,6,16,17,19,19,4,8,12,19,19,6,15,19,18,14,19,19,19,19,10,10
2013-08-30,4,19,3,19,1,19,13,8,19,2,6,16,17,19,19,4,8,12,19,19,6,15,19,18,14,19,19,19,19,10,10
2013-08-31,4,19,3,19,1,19,13,8,19,2,6,16,17,19,19,4,8,12,19,19,6,15,19,18,14,19,19,19,19,10,10
2013-09-01,4,19,2,19,1,19,13,7,19,3,7,16,17,19,19,5,7,10,19,19,5,15,19,18,14,19,19,19,19,11,11
2013-09-02,4,19,2,19,1,19,13,7,19,3,7,16,17,19,19,5,7,10,19,19,5,15,19,18,14,19,19,19,19,11,11
2013-09-03,4,19,2,19,1,19,13,7,19,3,7,16,17,19,19,5,7,10,19,19,5,15,19,18,14,19,19,19,19,11,11
2013-09-04,4,19,2,19,1,19,13,7,19,3,7,16,17,19,19,5,7,10,19,19,5,15,19,18,14,19,19,19,19,11,11
2013-09-05,4,19,2,19,1,19,13,7,19,3,7,16,17,19,19,5,7,10,19,19,5,15,19,18,14,19,19,19,19,11,11
2013-09-06,4,19,2,19,1,19,13,7,19,3,7,16,17,19,19,5,7,10,19,19,5,15,19,18,14,19,19,19,19,11,11
2013-09-07,4,19,2,19,1,19,13,7,19,3,7,16,17,19,19,5,7,10,19,19,5,15,19,18,14,19,19,19,19,11,11
2013-09-08,4,19,2,19,1,19,13,7,19,3,7,16,17,19,19,5,7,10,19,19,5,15,19,18,14,19,19,19,19,11,11
2013-09-09,4,19,2,19,1,19,13,7,19,3,7,16,17,19,19,5,7,10,19,19,5,15,19,18,14,19,19,19,19,11,11
2013-09-10,4,19,2,19,1,19,13,7,19,3,7,16,17,19,19,5,7,10,19,19,5,15,19,18,14,19,19,19,19,11,11
2013-09-11,4,19,2,19,1,19,13,7,19,3,7,16,17,19,19,5,7,10,19,19,5,15,19,18,14,19,19,19,19,11,11
