,0,1,2,3,4,5,6,7,8,9
shimizu-s-pulse,0.346863645256892339,0.367267389095533026,0.194435676579988087,0.068624356439995787,0.018165270822351819,0.003846763232968622,0.000678840570523875,0.000102681766969998,0.000013590233863676,0.000001598851042785
oita-trinita,0.202921371220885438,0.323646743972551443,0.258098036332541081,0.137216677543882615,0.054712979020662030,0.017452747738236508,0.004639338006366665,0.001057064355881012,0.000210743843102860,0.000037347010170127
