,0,1,2,3,4,5,6,7,8,9
kawasaki-frontale,0.249374374403200733,0.346331131171165207,0.240492337485257113,0.111331919433175039,0.038654442427198364,0.010736657928578624,0.002485178421868330,0.000493059398898677,0.000085595111648810,0.000013208276784208
sagan-tosu,0.600742408532219052,0.306131747909569207,0.078000691933123104,0.013249432602338721,0.001687941413722605,0.000172031289288989,0.000014610876624544,0.000001063648944096,0.000000067752980686,0.000000003836241829
