,0,1,2,3,4,5,6,7,8,9
kawasaki-frontale,0.064343049262137159,0.176526852077584118,0.242153036433404356,0.221451079968072118,0.151889219131820574,0.083342415460066099,0.038108685694418526,0.014936026278773214,0.005122172736168856,0.001561423994394225
jubilo-iwata,0.844287062588041648,0.142906325235566761,0.012094356704775381,0.000682374573512768,0.000028875144206278,0.000000977497093587,0.000000027575636250,0.000000000666789602,0.000000000014107828,0.000000000000265325
