,0,1,2,3,4,5,6,7,8,9
gamba-osaka,0.523479513074108560,0.338825980192271059,0.109653808779524006,0.023658079137523182,0.003828216603054912,0.000495568292749893,0.000053460039456986,0.000004943200755094,0.000000399940398645,0.000000028762708463
fc-tokyo,0.393931222396110281,0.366978033495323819,0.170934505075453436,0.053079662102377641,0.012361973937001109,0.002303230933525469,0.000357606908100007,0.000047591295288497,0.000005541881096095,0.000000573633306438
