,0,1,2,3,4,5,6,7,8,9
fc-tokyo,0.203551398258811356,0.324020593146679248,0.257893941484091616,0.136841683236456735,0.054457404553283788,0.017337459408800559,0.004599734128865452,0.001046003679450452,0.000208133385196773,0.000036812707585824
kashima-antlers,0.347417200030415263,0.367299509670710067,0.194159831166294067,0.068423795923061470,0.018084903892315190,0.003823976666387127,0.000673803117420623,0.000101766305600103,0.000013448785115074,0.000001579827167132
