,0,1,2,3,4,5,6,7,8,9
gamba-osaka,0.076509044196536466,0.196654740223781488,0.252735393956429188,0.216539163292395143,0.139145160394869655,0.071530250202990378,0.030642919233784652,0.011251844956746826,0.003615142285210191,0.001032463074479823
shimizu-s-pulse,0.319819021816303839,0.364593684870586465,0.207818400376234308,0.078970992142969029,0.022506732760746176,0.005131535069450128,0.000974991663195524,0.000158784356577557,0.000022626770812302,0.000002866057636225
