,0,1,2,3,4,5,6,7,8,9
gamba-osaka,0.121144742319227519,0.255708594556892488,0.269870916716966613,0.189878409095219580,0.100197375876400444,0.042298707600745056,0.014880468417492874,0.004487033553582465,0.001183886545291373,0.000277656810280302
ventforet-kofu,0.331467553454239339,0.366014875926934768,0.202081452624448460,0.074381154393224264,0.020533389100101329,0.004534697761825197,0.000834554705462665,0.000131648066213829,0.000018171141533740,0.000002229448350931
