date,kashima-antlers,jef-united,urawa-red-diamonds,tokyo-verdy,yokohama-fa-marinos,yokohama-flugels,shimizu-s-pulse,nagoya-grampus-eight,gamba-osaka,sanfrecce-hiroshima,kashiwa-reysol,shonan-bellmare,jubilo-iwata,consadole-sapporo,vissel-kobe,cerezo-osaka,kawasaki-frontale,fc-tokyo,avispa-fukuoka,kyoto-sanga,omiya-ardija,ventforet-kofu,montedio-yamagata,oita-trinita,sagan-tosu,yokohama-fc,tokushima-vortis,matsumoto-yamaga,v-varen-nagasaki,vegalta-sendai,albirex-niigata
2013-03-16,1,0,2,0,7,0,-5,-1,0,0,-1,-2,-1,0,0,2,-2,4,0,0,1,-1,0,-1,0,0,0,0,0,-1,-2
2013-03-17,1,0,2,0,8,0,-5,0,0,0,-2,-2,-2,0,0,3,-3,3,0,0,1,-2,0,-1,1,0,0,0,0,0,-2
2013-03-18,1,0,2,0,8,0,-5,0,0,0,-2,-2,-2,0,0,3,-3,3,0,0,1,-2,0,-1,1,0,0,0,0,0,-2
2013-03-19,1,0,2,0,8,0,-5,0,0,0,-2,-2,-2,0,0,3,-3,3,0,0,1,-2,0,-1,1,0,0,0,0,0,-2
2013-03-20,1,0,2,0,8,0,-5,0,0,0,-2,-2,-2,0,0,3,-3,3,0,0,1,-2,0,-1,1,0,0,0,0,0,-2
2013-03-21,1,0,2,0,8,0,-5,0,0,0,-2,-2,-2,0,0,3,-3,3,0,0,1,-2,0,-1,1,0,0,0,0,0,-2
2013-03-22,1,0,2,0,8,0,-5,0,0,0,-2,-2,-2,0,0,3,-3,3,0,0,1,-2,0,-1,1,0,0,0,0,0,-2
2013-03-23,1,0,2,0,8,0,-5,0,0,0,-2,-2,-2,0,0,3,-3,3,0,0,1,-2,0,-1,1,0,0,0,0,0,-2
2013-03-24,1,0,2,0,8,0,-5,0,0,0,-2,-2,-2,0,0,3,-3,3,0,0,1,-2,0,-1,1,0,0,0,0,0,-2
2013-03-25,1,0,2,0,8,0,-5,0,0,0,-2,-2,-2,0,0,3,-3,3,0,0,1,-2,0,-1,1,0,0,0,0,0,-2
2013-03-26,1,0,2,0,8,0,-5,0,0,0,-2,-2,-2,0,0,3,-3,3,0,0,1,-2,0,-1,1,0,0,0,0,0,-2
2013-03-27,1,0,2,0,8,0,-5,0,0,0,-2,-2,-2,0,0,3,-3,3,0,0,1,-2,0,-1,1,0,0,0,0,0,-2
2013-03-28,1,0,2,0,8,0,-5,0,0,0,-2,-2,-2,0,0,3,-3,3,0,0,1,-2,0,-1,1,0,0,0,0,0,-2
2013-03-29,1,0,2,0,8,0,-5,0,0,0,-2,-2,-2,0,0,3,-3,3,0,0,1,-2,0,-1,1,0,0,0,0,0,-2
2013-03-30,1,0,2,0,8,0,-5,0,0,0,-2,-2,-2,0,0,3,-3,3,0,0,1,-2,0,-1,1,0,0,0,0,0,-2
2013-03-31,-1,0,4,0,9,0,-9,2,0,4,0,-4,-2,0,0,3,-3,2,0,0,3,-2,0,-3,1,0,0,0,0,0,-4
2013-04-01,-1,0,4,0,9,0,-9,2,0,4,0,-4,-2,0,0,3,-3,2,0,0,3,-2,0,-3,1,0,0,0,0,0,-4
2013-04-02,-1,0,4,0,9,0,-9,2,0,4,0,-4,-2,0,0,3,-3,2,0,0,3,-2,0,-3,1,0,0,0,0,0,-4
2013-04-03,-1,0,4,0,9,0,-9,2,0,4,0,-4,-2,0,0,3,-3,2,0,0,3,-2,0,-3,1,0,0,0,0,0,-4
2013-04-04,-1,0,4,0,9,0,-9,2,0,4,0,-4,-2,0,0,3,-3,2,0,0,3,-2,0,-3,1,0,0,0,0,0,-4
2013-04-05,-1,0,4,0,9,0,-9,2,0,4,0,-4,-2,0,0,3,-3,2,0,0,3,-2,0,-3,1,0,0,0,0,0,-4
2013-04-06,-1,0,4,0,9,0,-9,2,0,4,0,-4,-2,0,0,3,-3,2,0,0,3,-2,0,-3,1,0,0,0,0,0,-4
2013-04-07,0,0,5,0,11,0,-8,2,0,2,0,-4,-3,0,0,2,-3,1,0,0,4,-1,0,-4,0,0,0,0,0,-1,-3
2013-04-08,0,0,5,0,11,0,-8,2,0,2,0,-4,-3,0,0,2,-3,1,0,0,4,-1,0,-4,0,0,0,0,0,-1,-3
2013-04-09,0,0,5,0,11,0,-8,2,0,2,0,-4,-3,0,0,2,-3,1,0,0,4,-1,0,-4,0,0,0,0,0,-1,-3
2013-04-10,0,0,5,0,11,0,-8,2,0,2,0,-4,-3,0,0,2,-3,1,0,0,4,-1,0,-4,0,0,0,0,0,-1,-3
2013-04-11,0,0,5,0,11,0,-8,2,0,2,0,-4,-3,0,0,2,-3,1,0,0,4,-1,0,-4,0,0,0,0,0,-1,-3
2013-04-12,0,0,5,0,11,0,-8,2,0,2,0,-4,-3,0,0,2,-3,1,0,0,4,-1,0,-4,0,0,0,0,0,-1,-3
2013-04-13,0,0,5,0,11,0,-8,2,0,2,0,-4,-3,0,0,2,-3,1,0,0,4,-1,0,-4,0,0,0,0,0,-1,-3
2013-04-14,1,0,5,0,12,0,-7,4,0,2,-2,-4,-4,0,0,1,-4,0,0,0,5,1,0,-5,0,0,0,0,0,0,-5
2013-04-15,1,0,7,0,12,0,-7,4,0,4,-2,-6,-4,0,0,1,-4,0,0,0,5,1,0,-5,-2,0,0,0,0,0,-5
2013-04-16,1,0,7,0,12,0,-7,4,0,4,-2,-6,-4,0,0,1,-4,0,0,0,5,1,0,-5,-2,0,0,0,0,0,-5
2013-04-17,1,0,7,0,12,0,-7,4,0,4,-2,-6,-4,0,0,1,-4,0,0,0,5,1,0,-5,-2,0,0,0,0,0,-5
2013-04-18,1,0,7,0,12,0,-7,4,0,4,-2,-6,-4,0,0,1,-4,0,0,0,5,1,0,-5,-2,0,0,0,0,0,-5
2013-04-19,1,0,7,0,12,0,-7,4,0,4,-2,-6,-4,0,0,1,-4,0,0,0,5,1,0,-5,-2,0,0,0,0,0,-5
2013-04-20,1,0,7,0,12,0,-7,4,0,4,-2,-6,-4,0,0,1,-4,0,0,0,5,1,0,-5,-2,0,0,0,0,0,-5
2013-04-21,1,0,6,0,11,0,-7,2,0,6,1,-5,-6,0,0,1,-2,2,0,0,6,1,0,-6,-5,0,0,0,0,-2,-4
2013-04-22,1,0,6,0,11,0,-7,2,0,6,1,-5,-6,0,0,1,-2,2,0,0,6,1,0,-6,-5,0,0,0,0,-2,-4
2013-04-23,1,0,6,0,11,0,-7,2,0,6,1,-5,-6,0,0,1,-2,2,0,0,6,1,0,-6,-5,0,0,0,0,-2,-4
2013-04-24,1,0,6,0,11,0,-7,2,0,6,1,-5,-6,0,0,1,-2,2,0,0,6,1,0,-6,-5,0,0,0,0,-2,-4
2013-04-25,1,0,6,0,11,0,-7,2,0,6,1,-5,-6,0,0,1,-2,2,0,0,6,1,0,-6,-5,0,0,0,0,-2,-4
2013-04-26,1,0,6,0,11,0,-7,2,0,6,1,-5,-6,0,0,1,-2,2,0,0,6,1,0,-6,-5,0,0,0,0,-2,-4
2013-04-27,1,0,6,0,11,0,-7,2,0,6,-3,-5,-6,0,0,1,-2,2,0,0,10,1,0,-6,-5,0,0,0,0,-2,-4
2013-04-28,2,0,5,0,11,0,-6,2,0,6,-3,-9,-2,0,0,1,-4,4,0,0,10,1,0,-6,-5,0,0,0,0,-2,-5
2013-04-29,2,0,5,0,11,0,-6,2,0,6,-3,-9,-2,0,0,1,-4,4,0,0,10,1,0,-6,-5,0,0,0,0,-2,-5
2013-04-30,2,0,5,0,11,0,-6,2,0,6,-3,-9,-2,0,0,1,-4,4,0,0,10,1,0,-6,-5,0,0,0,0,-2,-5
2013-05-01,2,0,5,0,11,0,-6,2,0,6,-3,-9,-2,0,0,1,-4,4,0,0,10,1,0,-6,-5,0,0,0,0,-2,-5
2013-05-02,2,0,5,0,11,0,-6,2,0,6,-3,-9,-2,0,0,1,-4,4,0,0,10,1,0,-6,-5,0,0,0,0,-2,-5
2013-05-03,2,0,5,0,11,0,-6,2,0,6,-3,-9,-2,0,0,1,-4,4,0,0,10,1,0,-6,-5,0,0,0,0,-2,-5
2013-05-04,2,0,5,0,11,0,-7,1,0,6,-3,-12,-3,0,0,4,-3,5,0,0,12,2,0,-8,-6,0,0,0,0,-2,-4
2013-05-05,2,0,5,0,11,0,-7,1,0,6,-3,-12,-3,0,0,4,-3,5,0,0,12,2,0,-8,-6,0,0,0,0,-2,-4
2013-05-06,2,0,5,0,11,0,-7,1,0,6,-3,-12,-3,0,0,4,-3,5,0,0,12,2,0,-8,-6,0,0,0,0,-2,-4
2013-05-07,3,0,5,0,10,0,-8,-1,0,5,-2,-13,-3,0,0,4,-2,5,0,0,13,2,0,-10,-4,0,0,0,0,0,-4
2013-05-08,3,0,5,0,10,0,-8,-1,0,5,-2,-13,-3,0,0,4,-2,5,0,0,13,2,0,-10,-4,0,0,0,0,0,-4
2013-05-09,3,0,5,0,10,0,-8,-1,0,5,-2,-13,-3,0,0,4,-2,5,0,0,13,2,0,-10,-4,0,0,0,0,0,-4
2013-05-10,3,0,5,0,10,0,-8,-1,0,5,-2,-13,-3,0,0,4,-2,5,0,0,13,2,0,-10,-4,0,0,0,0,0,-4
2013-05-11,3,0,5,0,10,0,-8,-1,0,5,-2,-13,-3,0,0,4,-2,5,0,0,13,2,0,-10,-4,0,0,0,0,0,-4
2013-05-12,1,0,7,0,11,0,-6,-2,0,6,-1,-12,-4,0,0,4,-2,4,0,0,12,0,0,-11,-6,0,0,0,0,1,-2
2013-05-13,1,0,7,0,11,0,-6,-2,0,6,-1,-12,-4,0,0,4,-2,4,0,0,12,0,0,-11,-6,0,0,0,0,1,-2
2013-05-14,1,0,7,0,11,0,-6,-2,0,6,-1,-12,-4,0,0,4,-2,4,0,0,12,0,0,-11,-6,0,0,0,0,1,-2
2013-05-15,1,0,7,0,11,0,-6,-2,0,6,-1,-12,-4,0,0,4,-2,4,0,0,12,0,0,-11,-6,0,0,0,0,1,-2
2013-05-16,1,0,7,0,11,0,-6,-2,0,6,-1,-12,-4,0,0,4,-2,4,0,0,12,0,0,-11,-6,0,0,0,0,1,-2
2013-05-17,1,0,7,0,11,0,-6,-2,0,6,-1,-12,-4,0,0,4,-2,4,0,0,12,0,0,-11,-6,0,0,0,0,1,-2
2013-05-18,1,0,7,0,11,0,-6,-2,0,6,-1,-12,-4,0,0,4,-2,4,0,0,12,0,0,-11,-6,0,0,0,0,1,-2
2013-05-19,3,0,11,0,11,0,-8,-4,0,10,-3,-13,-6,0,0,6,0,6,0,0,13,-4,0,-10,-10,0,0,0,0,1,-3
2013-05-20,3,0,11,0,11,0,-8,-4,0,10,-3,-13,-6,0,0,6,0,6,0,0,13,-4,0,-10,-10,0,0,0,0,1,-3
2013-05-21,3,0,11,0,11,0,-8,-4,0,10,-3,-13,-6,0,0,6,0,6,0,0,13,-4,0,-10,-10,0,0,0,0,1,-3
2013-05-22,3,0,11,0,11,0,-8,-4,0,10,-3,-13,-6,0,0,6,0,6,0,0,13,-4,0,-10,-10,0,0,0,0,1,-3
2013-05-23,3,0,11,0,11,0,-8,-4,0,10,-3,-13,-6,0,0,6,0,6,0,0,13,-4,0,-10,-10,0,0,0,0,1,-3
2013-05-24,3,0,11,0,11,0,-8,-4,0,10,-3,-13,-6,0,0,6,0,6,0,0,13,-4,0,-10,-10,0,0,0,0,1,-3
2013-05-25,3,0,11,0,11,0,-8,-4,0,10,-3,-13,-6,0,0,6,0,6,0,0,13,-4,0,-10,-10,0,0,0,0,1,-3
2013-05-26,4,0,11,0,12,0,-6,-5,0,12,-3,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-05-27,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-05-28,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-05-29,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-05-30,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-05-31,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-01,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-02,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-03,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-04,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-05,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-06,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-07,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-08,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-09,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-10,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-11,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-12,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-13,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-14,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-15,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-16,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-17,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-18,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-19,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-20,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-21,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-22,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-23,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-24,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-25,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-26,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-27,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-28,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-29,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-06-30,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-07-01,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-07-02,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-07-03,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-07-04,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-07-05,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-07-06,4,0,15,0,12,0,-6,-5,0,12,-7,-15,-6,0,0,7,1,5,0,0,16,-7,0,-10,-11,0,0,0,0,-1,-4
2013-07-07,2,0,16,0,12,0,-7,-4,0,13,-8,-15,-6,0,0,7,3,4,0,0,16,-8,0,-10,-11,0,0,0,0,-1,-3
2013-07-08,2,0,16,0,12,0,-7,-4,0,13,-8,-15,-6,0,0,7,3,4,0,0,16,-8,0,-10,-11,0,0,0,0,-1,-3
2013-07-09,2,0,16,0,12,0,-7,-4,0,13,-8,-15,-6,0,0,7,3,4,0,0,16,-8,0,-10,-11,0,0,0,0,-1,-3
2013-07-10,2,0,16,0,12,0,-7,-4,0,13,-8,-15,-6,0,0,7,3,4,0,0,16,-8,0,-10,-11,0,0,0,0,-1,-3
2013-07-11,4,0,16,0,11,0,-9,-5,0,15,-7,-16,-5,0,0,8,1,4,0,0,17,-9,0,-11,-10,0,0,0,0,0,-4
2013-07-12,4,0,16,0,11,0,-9,-5,0,15,-7,-16,-5,0,0,8,1,4,0,0,17,-9,0,-11,-10,0,0,0,0,0,-4
2013-07-13,4,0,16,0,11,0,-9,-5,0,15,-7,-16,-5,0,0,8,1,4,0,0,17,-9,0,-11,-10,0,0,0,0,0,-4
2013-07-14,3,0,12,0,12,0,-7,-4,0,16,-6,-15,-5,0,0,7,5,7,0,0,16,-10,0,-13,-11,0,0,0,0,0,-7
2013-07-15,3,0,12,0,12,0,-7,-4,0,16,-6,-15,-5,0,0,7,5,7,0,0,16,-10,0,-13,-11,0,0,0,0,0,-7
2013-07-16,3,0,12,0,12,0,-7,-4,0,16,-6,-15,-5,0,0,7,5,7,0,0,16,-10,0,-13,-11,0,0,0,0,0,-7
2013-07-17,3,0,12,0,12,0,-7,-4,0,16,-6,-15,-5,0,0,7,5,7,0,0,16,-10,0,-13,-11,0,0,0,0,0,-7
2013-07-18,3,0,11,0,13,0,-7,-3,0,18,-6,-17,-5,0,0,10,6,10,0,0,15,-13,0,-14,-14,0,0,0,0,-2,-5
2013-07-19,3,0,11,0,13,0,-7,-3,0,18,-6,-17,-5,0,0,10,6,10,0,0,15,-13,0,-14,-14,0,0,0,0,-2,-5
2013-07-20,3,0,11,0,13,0,-7,-3,0,18,-6,-17,-5,0,0,10,6,10,0,0,15,-13,0,-14,-14,0,0,0,0,-2,-5
2013-07-21,3,0,11,0,13,0,-7,-3,0,18,-6,-17,-5,0,0,10,6,10,0,0,15,-13,0,-14,-14,0,0,0,0,-2,-5
2013-07-22,3,0,11,0,13,0,-7,-3,0,18,-6,-17,-5,0,0,10,6,10,0,0,15,-13,0,-14,-14,0,0,0,0,-2,-5
2013-07-23,3,0,11,0,13,0,-7,-3,0,18,-6,-17,-5,0,0,10,6,10,0,0,15,-13,0,-14,-14,0,0,0,0,-2,-5
2013-07-24,3,0,11,0,13,0,-7,-3,0,18,-6,-17,-5,0,0,10,6,10,0,0,15,-13,0,-14,-14,0,0,0,0,-2,-5
2013-07-25,3,0,11,0,13,0,-7,-3,0,18,-6,-17,-5,0,0,10,6,10,0,0,15,-13,0,-14,-14,0,0,0,0,-2,-5
2013-07-26,3,0,11,0,13,0,-7,-3,0,18,-6,-17,-5,0,0,10,6,10,0,0,15,-13,0,-14,-14,0,0,0,0,-2,-5
2013-07-27,3,0,11,0,13,0,-7,-3,0,18,-6,-17,-5,0,0,10,6,10,0,0,15,-13,0,-14,-14,0,0,0,0,-2,-5
2013-07-28,3,0,11,0,13,0,-7,-3,0,18,-6,-17,-5,0,0,10,6,10,0,0,15,-13,0,-14,-14,0,0,0,0,-2,-5
2013-07-29,3,0,11,0,13,0,-7,-3,0,18,-6,-17,-5,0,0,10,6,10,0,0,15,-13,0,-14,-14,0,0,0,0,-2,-5
2013-07-30,3,0,11,0,13,0,-7,-3,0,18,-6,-17,-5,0,0,10,6,10,0,0,15,-13,0,-14,-14,0,0,0,0,-2,-5
2013-07-31,3,0,11,0,13,0,-7,-3,0,18,-6,-17,-5,0,0,10,6,10,0,0,15,-13,0,-14,-14,0,0,0,0,-2,-5
2013-08-01,1,0,12,0,13,0,-7,-1,0,20,-6,-16,-6,0,0,9,5,10,0,0,13,-14,0,-15,-13,0,0,0,0,-1,-4
2013-08-02,1,0,12,0,13,0,-7,-1,0,20,-6,-16,-6,0,0,9,5,10,0,0,13,-14,0,-15,-13,0,0,0,0,-1,-4
2013-08-03,1,0,12,0,13,0,-7,-1,0,20,-6,-16,-6,0,0,9,5,10,0,0,13,-14,0,-15,-13,0,0,0,0,-1,-4
2013-08-04,2,0,14,0,14,0,-9,0,0,18,-5,-17,-7,0,0,8,4,12,0,0,12,-13,0,-17,-14,0,0,0,0,0,-2
2013-08-05,2,0,14,0,14,0,-9,0,0,18,-5,-17,-7,0,0,8,4,12,0,0,12,-13,0,-17,-14,0,0,0,0,0,-2
2013-08-06,2,0,14,0,14,0,-9,0,0,18,-5,-17,-7,0,0,8,4,12,0,0,12,-13,0,-17,-14,0,0,0,0,0,-2
2013-08-07,2,0,14,0,14,0,-9,0,0,18,-5,-17,-7,0,0,8,4,12,0,0,12,-13,0,-17,-14,0,0,0,0,0,-2
2013-08-08,2,0,14,0,14,0,-9,0,0,18,-5,-17,-7,0,0,8,4,12,0,0,12,-13,0,-17,-14,0,0,0,0,0,-2
2013-08-09,2,0,14,0,14,0,-9,0,0,18,-5,-17,-7,0,0,8,4,12,0,0,12,-13,0,-17,-14,0,0,0,0,0,-2
2013-08-10,2,0,14,0,14,0,-9,0,0,18,-5,-17,-7,0,0,8,4,12,0,0,12,-13,0,-17,-14,0,0,0,0,0,-2
2013-08-11,1,0,12,0,15,0,-7,2,0,19,-5,-19,-8,0,0,11,4,12,0,0,9,-13,0,-17,-15,0,0,0,0,1,-2
2013-08-12,1,0,12,0,15,0,-7,2,0,19,-5,-19,-8,0,0,11,4,12,0,0,9,-13,0,-17,-15,0,0,0,0,1,-2
2013-08-13,1,0,12,0,15,0,-7,2,0,19,-5,-19,-8,0,0,11,4,12,0,0,9,-13,0,-17,-15,0,0,0,0,1,-2
2013-08-14,1,0,12,0,15,0,-7,2,0,19,-5,-19,-8,0,0,11,4,12,0,0,9,-13,0,-17,-15,0,0,0,0,1,-2
2013-08-15,1,0,12,0,15,0,-7,2,0,19,-5,-19,-8,0,0,11,4,12,0,0,9,-13,0,-17,-15,0,0,0,0,1,-2
2013-08-16,1,0,12,0,15,0,-7,2,0,19,-5,-19,-8,0,0,11,4,12,0,0,9,-13,0,-17,-15,0,0,0,0,1,-2
2013-08-17,1,0,12,0,15,0,-7,2,0,19,-5,-19,-8,0,0,11,4,12,0,0,9,-13,0,-17,-15,0,0,0,0,1,-2
2013-08-18,2,0,13,0,17,0,-10,2,0,19,-5,-19,-8,0,0,14,6,10,0,0,8,-15,0,-18,-14,0,0,0,0,1,-3
2013-08-19,2,0,13,0,17,0,-10,2,0,19,-5,-19,-8,0,0,14,6,10,0,0,8,-15,0,-18,-14,0,0,0,0,1,-3
2013-08-20,2,0,13,0,17,0,-10,2,0,19,-5,-19,-8,0,0,14,6,10,0,0,8,-15,0,-18,-14,0,0,0,0,1,-3
