,0,1,2,3,4,5,6,7,8,9
avispa-fukuoka,0.590382807041757385,0.311122368155338835,0.081978274783787719,0.014400416522866409,0.001897197732377639,0.000199958618142659,0.000017562502969144,0.000001322165756407,0.000000087095045859,0.000000005099745190
gamba-osaka,0.018492600213304424,0.073792587389628211,0.147230402724498610,0.195835311316240213,0.195364553356345338,0.155915941620929449,0.103694095789560486,0.059111332077840084,0.029484618764788008,0.013072774345498969
