MatchID,0,1,2
17012013,0.27283951765253794,0.3279201156227716,0.39924036672469043
17015414,0.26877755471127573,0.49812438837376904,0.2330980569149553
17013311,0.2266333129827937,0.3030592967211227,0.47030739029608365
17011078,0.1860606784392047,0.6488815139003615,0.16505780766043368
17012721,0.19899043610264008,0.37559734352817514,0.4254122203691847
17010718,0.18731357651361577,0.1960440726982241,0.6166423507881603
17010503,0.1912133864870428,0.2883187935462765,0.5204678199666808
17010122,0.2042862584992379,0.4628132505615909,0.33290049093917135
17010928,0.2685812901677379,0.5027090970705351,0.22870961276172713
17020320,0.20088152233113324,0.6455809698072827,0.15353750786158396
17020514,0.2705803344628144,0.5428158641941644,0.1866038013430211
17021007,0.21045550003215122,0.6824655511595714,0.10707894880827755
17021354,0.25791955189142773,0.27275901873971503,0.469321429368857
17021878,0.2406242382976631,0.5253555335058818,0.23402022819645527
17022227,0.26635510981442684,0.41403245235374014,0.3196124378318329
17022801,0.23131938320610732,0.21309608006161831,0.5555845367322746
17021109,0.23012429905340354,0.44373072056739926,0.32614498037919704
17022133,0.2555315377387458,0.5366489669619597,0.2078194952992942
17030328,0.1727876105031219,0.7359662614321859,0.09124612806469229
17032111,0.19952989035031077,0.4299367983200449,0.37053331132964445
17030105,0.25417852463473795,0.4285871475363128,0.3172343278289495
17030922,0.19831741897742533,0.5159395487426943,0.28574303227988024
17031420,0.2702774215742751,0.2941217531779985,0.4356008252477263
17032713,0.30000039227564235,0.4666792050639963,0.2333204026603614
17033310,0.22667265916625773,0.22612122668331644,0.5472061141504259
17035418,0.26391436714685645,0.3149080398836483,0.4211775929694954
17037807,0.2565588610430919,0.3236737433689049,0.419767395588003
17042827,0.2071509374109735,0.22704089725977647,0.5658081653292502
17040578,0.27611603895593734,0.5325398147175178,0.19134414632654512
17040701,0.24778568681272833,0.25938622731261035,0.4928280858746616
17041154,0.2862922074824085,0.45109499164091466,0.26261280087667704
17041410,0.21717971072029985,0.24944780309673686,0.5333724861829632
17041813,0.2847191074340194,0.5231858887346451,0.19209500383133554
17042033,0.2864971358181654,0.29103717042200433,0.42246569375983034
17042221,0.22921426717221063,0.29433357982756314,0.4764521530002264
17040903,0.21706018029270313,0.3528981075786539,0.43004171212864306
17057809,0.22895461676598383,0.18533768564303077,0.5857076975909857
17055421,0.24505141547566064,0.3110780319202903,0.44387055260404895
17052701,0.2819245235867362,0.32617113989355756,0.39190433651970613
17052233,0.28563925401649404,0.42056788164263004,0.293792864340876
17051011,0.1885175346503521,0.6030820055068469,0.2084004598428008
17051803,0.18387790075193014,0.29603481708576584,0.520087282162304
17051307,0.29002144863124596,0.30012149728530424,0.40985705408344986
17052005,0.28458082071927726,0.29751745912302757,0.4179017201576952
17052814,0.2672842155718314,0.3440625989271146,0.3886531855010539
17060354,0.1987200057996328,0.6427223757513403,0.1585576184490268
17060910,0.22416599797236667,0.30470168731532743,0.47113231471230593
17063378,0.2512380391329711,0.4402837020104039,0.30847825885662505
17062718,0.25231830617396894,0.3863023041120403,0.361379389713991
17062128,0.21881540224379656,0.607153388594829,0.1740312091613745
17061107,0.3222465939316652,0.46914013500339735,0.2086132710649375
17060513,0.2720725990298257,0.49488731280271936,0.233040088167455
17060120,0.30014550450364363,0.49652680076282585,0.2033276947335305
17061422,0.24123470487527612,0.29073160519572444,0.46803368992899946
17072203,0.26199126864514505,0.32144407774885164,0.41656465360600337
17075401,0.2194824674209005,0.22696131605165448,0.5535562165274448
17072878,0.26056012024642033,0.28424838357100396,0.4551914961825758
17072009,0.24908346921407248,0.22790332623245782,0.5230132045534696
17070727,0.2751941660732896,0.37994999307979505,0.34485584084691523
17071421,0.2017734190907494,0.2889922266118948,0.5092343542973559
17071333,0.26239320730622157,0.26995086358593295,0.46765592910784576
17071005,0.25450322936188147,0.46569346510585463,0.27980330553226407
17071811,0.21891571843530477,0.35342606538000754,0.4276582161846879
17080927,0.27046747684424444,0.5291958625148216,0.20033666064093375
17082107,0.26147747406064137,0.5418007817220313,0.19672174421732766
17087822,0.19146555401234888,0.21154938995544806,0.5969850560322033
17083318,0.28605273466167674,0.3321993050632369,0.3817479602750866
17082820,0.23685150716054412,0.25296728249492095,0.5101812103445347
17081054,0.21438971162920592,0.5878493095775673,0.19776097879322702
17080314,0.2437239329031777,0.6003590037114779,0.15591706338534436
17080113,0.2101831100707891,0.6413784200081367,0.1484384699210741
17081105,0.24518615642254346,0.4231680587450657,0.331645784832391
17090133,0.16931765627120549,0.6829230022824698,0.14775934144632427
17090509,0.2858187193760476,0.3356946357367326,0.37848664488722
17090754,0.24940938087387562,0.36184215126913055,0.388748467856994
17091314,0.27702249221834885,0.39479721195311923,0.32818029582853164
17091828,0.23048561903901535,0.5636217739843745,0.2058926069766103
17092021,0.20419667186100068,0.3026264654412371,0.49317686269776223
17092210,0.2807778234382043,0.2843308297123832,0.4348913468494125
17092703,0.20224547522382938,0.21119711098267627,0.5865574137934946
17097811,0.22050348242532494,0.22211586991871785,0.5573806476559574
17100301,0.25948920018253735,0.4352255205807742,0.3052852792366884
17100907,0.22628227421514358,0.6202366826979763,0.15348104308688026
17102178,0.212497793198394,0.6695317492327542,0.11797045756885181
17101018,0.19789341275153977,0.39167305749376224,0.4104335297546982
17101120,0.25167753940653603,0.43627116398025095,0.31205129661321296
17101427,0.23346997587165114,0.3084797852691225,0.45805023885922636
17102813,0.28317500506411475,0.28545717386721037,0.4313678210686748
17103305,0.21781085151594237,0.28770793734448585,0.49448121113957194
17105422,0.2185350326955018,0.2313036680792176,0.5501612992252809
17112754,0.2629733205137036,0.27163830488774876,0.4653883745985478
17112211,0.2630665971807789,0.3637083745610803,0.37322502825814075
17112010,0.2416141935310614,0.3403688899172386,0.4180169165517002
17111409,0.22452059419671677,0.21050449642121297,0.5649749093820704
17117803,0.18514570154489943,0.17323754185569445,0.6416167565994063
17110733,0.2310654996925712,0.33051292123853065,0.43842157906889834
17110528,0.2706058382430881,0.5003748776319058,0.22901928412500627
17110118,0.22405825630023546,0.49246539674323264,0.28347634695653184
17111321,0.17260856690470633,0.17893899621604423,0.6484524368792495
17120121,0.23152331425472386,0.5073049742597961,0.26117171148548
17120307,0.23740432189419788,0.6250285987611061,0.13756707934469625
17120554,0.2566632232826393,0.4224859799375062,0.3208507967798544
17120933,0.26411695015724057,0.5393605633395296,0.1965224865032299
17121311,0.2651457133729929,0.24179384277763596,0.49306044384937153
17121822,0.22837096566846266,0.4757804860014517,0.29584854833008584
17122720,0.22637828832094256,0.22790465468482762,0.5457170569942297
17122810,0.15908852732012774,0.1131498104786116,0.7277616622012606
17127814,0.24135429582161888,0.4072290532642523,0.3514166509141289
17133314,0.27238325707632044,0.47234051777990305,0.2552762251437766
17131013,0.20106177364915565,0.6168879402368508,0.18205028611399354
17131127,0.27698672855477285,0.4970545764307516,0.22595869501447563
17130705,0.24094045038969855,0.2741929609997871,0.48486658861051457
17131820,0.22849365283727457,0.46096022623653526,0.31054612092618983
17132228,0.27646653303554275,0.5127113280984168,0.21082213886604048
17135478,0.2862216151104966,0.41014455509872716,0.303633829790776
17145428,0.28802545666387114,0.4160106963173367,0.2959638470187923
17142733,0.22932218593610354,0.256294290771044,0.5143835232928524
17142078,0.24746953058109628,0.5655767256434813,0.18695374377542234
17141418,0.26759522472884545,0.2588273130009291,0.4735774622702254
17141309,0.30104856808940644,0.30950531920210383,0.3894461127084894
17141001,0.21283616621087678,0.3190758722614867,0.4680879615276367
17140722,0.2584178829789033,0.33928779763204886,0.4022943193890478
17140521,0.24139650204448496,0.31770396328731015,0.4408995346682052
17141103,0.2173938721015101,0.3178105913260573,0.46479553657243255
17153354,0.25480815993507766,0.30744314629538466,0.4377486937695375
17152110,0.22981367630297922,0.41855735945758754,0.35162896423943346
17152811,0.2557118094647591,0.19834150404885662,0.5459466864863844
17152007,0.23959516944704443,0.5332960749945108,0.22710875555844484
17157827,0.24782808597340167,0.27340755164766195,0.4787643623789362
17150114,0.22410282349478755,0.5927985953338253,0.18309858117138725
17151809,0.25565400724995707,0.33682855304954656,0.40751743970049636
17150313,0.2593907724836927,0.5450656830704608,0.1955435444458467
17152205,0.26656166328811326,0.3871929868101425,0.34624534990174444
17165420,0.2467328233479851,0.3941687755319318,0.35909840112008334
17161322,0.24320828504619801,0.24802278940141181,0.5087689255523902
17161114,0.21569133444407243,0.5747899477920544,0.20951871776387332
17161027,0.222190002199588,0.546548120414241,0.2312618773861711
17160921,0.25043001052298736,0.37697805566753123,0.3725919338094817
17163303,0.19497112958847432,0.23478311065416857,0.570245759757357
17160518,0.23232600805244608,0.33594511206532124,0.43172887988223285
17160178,0.25347642896188394,0.5780950858679396,0.1684284851701765
17160728,0.22386610312340025,0.3761891796937704,0.3999447171828293
17177813,0.26568038991023196,0.31979906178329265,0.4145205483064753
17175409,0.21743975626557538,0.4577999901312523,0.3247602536031724
17170310,0.279511662765216,0.5004288626273456,0.22005947460743855
17172705,0.2607336886676944,0.27080318281081217,0.4684631285214936
17171407,0.29033241622168177,0.3652124503476233,0.3444551334306948
17172118,0.2340350920945256,0.5092942659567735,0.2566706419487008
17172833,0.2575718048879883,0.22269940269487873,0.5197287924171331
17172022,0.23662814375444924,0.4347739244337586,0.3285979318117922
17171101,0.2273366688209612,0.4296888011435692,0.34297453003546946
17132103,0.22286830446695777,0.32811704292681676,0.4490146526062254
17130901,0.22130173385536114,0.37105928240698083,0.40763898373765817
17182011,0.23364039965041777,0.3981628062304289,0.3681967941191532
17182714,0.2406377510268949,0.46236418558348696,0.29699806338961815
17182201,0.2765721148962478,0.41691445737280863,0.3065134277309435
17181854,0.20072615988583617,0.37885626604950157,0.42041757406466224
17183321,0.26211173954781075,0.22153512652883844,0.5163531339233509
17180709,0.2822402244876343,0.30066071865804017,0.41709905685432536
17180510,0.21050904639940232,0.3817349953789739,0.40775595822162386
17181328,0.23969426876117475,0.4391176179130047,0.32118811332582065
17180378,0.18910581130682214,0.7077471125630808,0.103147076130097
17222003,0.23231050401831027,0.27870462918358,0.48898486679810965
17190507,0.2995413037899886,0.49585679975584696,0.2046018964541645
17190920,0.20650038907848567,0.3723787469970529,0.4211208639244617
17191403,0.1963749772368379,0.1767311478214911,0.6268938749416708
17191827,0.24535298752527435,0.41966828490987007,0.33497872756485586
17192113,0.20473777508019872,0.6418120396571088,0.1534501852626924
17190128,0.24228426548123902,0.5632109986880819,0.19450473583067904
17191033,0.19853018097518685,0.580575576780682,0.22089424224413107
17192278,0.30067570328543136,0.48377536562781664,0.2155489310867521
17195411,0.25141984906780573,0.34894230401224163,0.3996378469199528
17207805,0.18936763416190344,0.1770850790227452,0.6335472868153517
17202809,0.23944415151371973,0.2300362497478425,0.5305195987384379
17202122,0.20805757110169168,0.5895931943180145,0.20234923458029366
17203307,0.3002005867941881,0.4424184204209829,0.2573809927848289
17201310,0.22959355694705916,0.19095016224718664,0.579456280805754
17200154,0.2664357624827578,0.4501592426092348,0.2834049949080076
17202014,0.2751172990286974,0.49274225656541,0.23214044440589243
17201118,0.22763519029608698,0.4544646222290673,0.3179001874748458
17200327,0.22040328826983877,0.6280653371582602,0.15153137457190127
17210720,0.2785267756099045,0.2727292793853955,0.4487439450047001
17211009,0.22253218594084326,0.39675248214116515,0.38071533191799184
17211133,0.2170409468882099,0.5449439060659735,0.23801514704581656
17211405,0.25720592133077774,0.220850897861843,0.5219431808073791
17212722,0.2305822085479825,0.2780155771120442,0.4914022143399734
17212803,0.17680105680842928,0.20276386173933478,0.6204350814522357
17215413,0.23631551465344594,0.445550260827152,0.31813422451940204
17217821,0.21374129465353606,0.17052531611602587,0.615733389230438
17211801,0.21024293628116367,0.2663219832632255,0.5234350804556108
17222101,0.22223704992879267,0.47640625389324076,0.3013566961779663
17225410,0.24286115303965553,0.27673839329998373,0.48040045366036077
17222778,0.2488900947074825,0.43677435597344333,0.31433554931907415
17222218,0.286060286484342,0.3947219824394809,0.31921773107617685
17220711,0.19947023210655943,0.25478794700568935,0.5457418208877512
17220913,0.2516702234474986,0.5328007799578665,0.21552899659463493
17221428,0.2578101713874329,0.34346871851608557,0.39872111009648153
17220533,0.2373528028696455,0.47360943638706343,0.2890377607432911
17233327,0.26738773333188937,0.38738292689942355,0.3452293397686871
