,0,1,2,3,4,5,6,7,8,9
jef-united,0.432070394066493668,0.362579110427375895,0.152132167725053169,0.042554752496070686,0.008927633388199668,0.001498354627656817,0.000209561565067930,0.000025122442640812,0.000002635239832895,0.000000245711739850
yokohama-fa-marinos,0.152458865722094467,0.286753851137530102,0.269671989073077156,0.169071793112556157,0.079500112315749619,0.029905723441445816,0.009374748753018034,0.002518942025671067,0.000592222304711689,0.000123765279099520
