,0,1,2,3,4,5,6,7,8,9
kashima-antlers,0.129590798867651569,0.264802403469321712,0.270545106195162366,0.184274899641363621,0.094135611383057982,0.038470842627871406,0.013101716686118460,0.003824528657428037,0.000976867560692462,0.000221789475627097
sagan-tosu,0.510167654477273524,0.343350929362482460,0.115540312737851217,0.025920154815263989,0.004361168905425366,0.000587027179650906,0.000065846434966133,0.000006330813701959,0.000000532592263816,0.000000039827005266
